LK0436|0199d768c7ab|用电压表检查一节干电池两端电压，未使用时测得1.5伏左右，用旧后测得1.2伏左右。正确的说法是：|A|||旧干电池的电动势为1.5伏|旧干电池的电动势为1.2伏|旧干电池的电动势为1.35伏|旧干电池的电动势为0
LK0482|dbe3660931b8|测量一个元件是否短路，应该使用：|D|||万用电表的电压挡|频谱分析仪|万用电表的电流挡|万用电表的电阻挡
LK0483|cac8511b0cff|大致判断一个干电池是否已经失效，应该使用：|A|||万用电表的电压挡|万用电表的电阻挡|音频信号发生器|万用电表的电流挡
LK0691|4d6ac01bef0c|通信或家用设备的劣质开关电源会造成对无线电接收机的电磁干扰，其源头主要是：|D|||工频电源变压器漏磁感应|开关电源中整流电路的滤波电容容量不足|元器件接点不稳造成火花放电干扰|开关电路的谐波辐射
LK1064|ef96ee4cba4c|家用微波炉一般的工作频带是：|D|||EHF（极高频）|SHF（超高频）|VHF（甚高频）|UHF（特高频）
LK1122|e281516db8c6|下列哪种设备可以用来代替普通的扬声器，可在嘈杂的环境中更好地抄收语音信号？|C|||低通滤波器|视频显示器|耳机|吊杆话筒
LK1137|6c7fcbd14845|移动车载电台通常使用的电源电压是？|B|||约30伏特|约12伏特|约120伏特|约240伏特
LK1151|11d0d2c76725|下列哪一项可以在电路电流严重过载时保护电路不受损坏？|D|||电感|电容|屏蔽层|熔断器
LK1153|99901b392aef|一个新的干电池的标称电压是多少？|C|||1.2伏|2.2伏|1.5伏|1.0伏
LK1154|d2500eb44abc|下列哪一种电池不能充电？|C|||镍镉电池|铅酸电池|碱性电池|锂离子电池
LK1162|d4b87bd1ea75|LED是什么的缩写？|B|||场效应管|发光二极管|液晶显示|阴极射线管
LK1163|a754538b3fa4|LCD是什么的缩写？|B|||发光二极管|液晶显示器|场效应管|阴极射线管
LK1167|72fc8b83e5b1|下列哪一项设备可以把交变电流变成变化的直流？|B|||放大器|整流器|变压器|反射器
LK1169|901f2b7d8da3|下列部件中经常被用来把220伏的市电转换成更低电压交流电的是：|A|||变压器|二极管|晶体管|可变电容器
LK1170|d2cf74466781|下列器件中能够当做指示灯使用的是：|D|||齐纳二极管|FET|双极型晶体管|LED
LK1192|30cee4e773e9|如何把一个电压表正确地连接至电路？|A|||并联至电路中|与电路同相连接|串联至电路中|正交至电路中
LK1193|36e326a74eeb|电流表通常要怎样连接至电路？|C|||与电路同相连接|并联至电路中|串联至电路中|正交至电路中
LK1194|ab52cc11b454|哪一种设备被用来测量电阻？|A|||欧姆表|天线分析仪|频谱分析仪|示波器
LK1195|744901e32cbf|下列哪一种行为有可能损坏万用表？|C|||把万用表设在“毫安”挡放置了一夜|没有让待测量设备适当地预热|在电阻挡试图测量电压|在大电压量程下测量一个非常小的电压
LK1196|a57e836fde66|我们经常使用万用表测量以下哪些物理量？|A|||电压和电阻|信号的强度和噪音|驻波比和射频功率|阻抗和电抗
LK1206|d6e90d7f5a6a|下列哪一种方法可以用来定位无线电噪音源或者恶意干扰源？|B|||回波定位|无线电测向|相位锁定|多普勒雷达
LK1229|66c693f775e5|如何在电网停电的状况下给一个12伏的铅酸蓄电池充电？|C|||给蓄电池中加一些酸|将蓄电池串联一个电灯泡作为限流装置，然后连接到220伏市电上|将蓄电池连接与汽车的蓄电池并联，并且发动汽车|将蓄电池放在冰里冷却一会儿
LK1231|b3c5392427eb|如果铅酸蓄电池的充电和放电进行得过快会怎样？|B|||电压会将为负值|电池可能会过热，甚至释放出可燃气体，甚至可能爆炸|可能会产生过高的充电电压，引起触电的危险|“记忆效应”将使电池的可用容量减小
LK1235|f0447be3ea51|VHF和UHF信号属于下面哪一类辐射？|D|||伽玛辐射|电离辐射|阿尔法辐射|非电离辐射
LK0996|d8c856af0489|防雷装置的作用是防止雷电危害。传统防雷装置的主要组成部分是：|B|||避雷针、高压指示灯、过流保护器|接闪器（避雷针）、引下线、接地体|天线、限流器、地线|避雷针、过压保护器、熔丝
LK0997|6bd888fc3843|防雷接地的作用是：|A|||把接闪器引入的雷击电流有效地泄入大地|有效地阻断接闪器引入的雷击电流使其不致流入大地|用接闪器感应到的雷电高压启动过压保护电路|当接闪器引入雷击电流时迅速烧断熔丝，阻断其流动
LK0998|b2143f73fc74|关于对防雷接地基本要求的正确说法：|D|||接闪器到接地体之间的引下线平时没有电流流过，采用直径0.5毫米的导线为好|可以利用与埋地金属管线相连的自来水管作为接地体|交流电网的“零线”在配电系统中已经接地，因此可代替防雷接地体及其引下线|要有单独的接地体，接地电阻要小，接闪器到接地体之间的引下线应尽量短而粗
LK0999|afb2023500ce|单支避雷针的保护范围大致有多大：|A|||以避雷针为顶点的45度圆锥体以内空间|避雷针周围水平方圆30米内的任何物体|避雷针周围所有比避雷针低的空间|以避雷针为顶点、避雷针高度为半径的半球体以内空间
LK1000|eeb7e6188fda|安全电压是指不致使人直接致死或致残的电压。标准国家标准GB3805－83《安全电压》，一般环境条件下允许持续接触的“安全特低电压”为：|B|||6V|24V|72V|48V
LK1001|9f0cb972848d|触及裸露的射频导线时，与触及相同电压的直流或50Hz交流导线相比，对人身安全危险的大致差别为：|C|||更容易出现呼吸或心脏麻痹、更易致死|触及不同频率、相同电压的导线时，对人体的危害没有差别|致死危险性下降，但皮肤容易灼伤|射频电流对人体没有危险
LK1039|27c401565ab3|如遇设备、电线或者电源引起失火，正确的处置为：|C|||立即切断电源，使用化学泡沫灭火器灭火|立即切断电源，用水灭火|立即切断电源，使用二氧化碳灭火器灭火|迅速起身逃离火场
LK1040|630072096357|必须带电检修由市电供电的无线电设备时，应做到：|B|||只要确保设备外壳与地绝缘，双脚是否与地绝缘、双手是否同时操作都没有关系|双脚与地绝缘，单手操作，另一只手不触摸机壳等任何与电路设备有关的金属物品|双脚与地绝缘，单手操作，另一只手通过触摸机壳或水管等途径良好接地|只要设备外壳良好接地，双脚是否与地绝缘、双手是否同时操作都没有关系
LK1043|31f20c93906e|两手分别接触电压有效值相同但频率不同的电路两端时，对人体生命安全威胁由大到小的排序为：|A|||工频交流电、HF射频交流电、UHF射频交流电|UHF射频交流电、HF射频交流电、工频交流电|HF射频交流电、UHF射频交流电、工频交流电|HF射频交流电、工频交流电、UHF射频交流电
LK1225|aff4a701e1be|电路中的保险丝起到什么作用？|C|||限制电流，防止触电|防止电源纹波损害电路|过载时切断电路|以上三项全部正确
LK1226|2af45a2f658b|为什么在需要安装5安培保险丝的地方安装一个20安培的保险丝是不可取的？|A|||过大的电流可能导致火灾|因为20安培的保险丝电流更大，所以它更容易熔断|电源的纹波会显著增大|其他三项全部正确
LK1227|73912e42087a|防止设备外壳带电危险的措施包括：|D|||将所有的交流供电设备全部连接至一个安全地线|安装漏电保护断路器|所有使用交流供电的设备的电源线都使用带有单独保护地线端的三线插头|其他三项全部正确
LK1228|dfbdc2fbdb9a|在为同轴电缆馈线安装避雷器时应当注意什么？|D|||将每一个避雷器单独引出接地线，并且将它们都连接至电台的地线|要在每一个避雷器处两端并联一个开关，以便在使用大功率输出的时候可以将避雷器旁路掉|在每一个避雷器的接地线上安装开关，以防止射频过载损伤避雷器|将所有避雷器的地线接到同一个金属板上，然后将这个金属板接到室外的接地极
LK1230|c12366366004|常规的12伏酸铅蓄电池通常有什么潜在的危险？|B|||它会释放臭氧，进而污染大气层|如果通风不良，有爆炸风险的气体会聚集|有高电压，存在触电的风险|长时间不使用可能会引起自燃
LK1233|b2906ba0f1a4|设备电源拔掉电源线以后，检修时还有什么安全风险？|C|||静电可能损坏接地系统|打开电源外壳可能引起保险丝烧断|充满高电压的电容器可能造成电击|地磁场可能在变压器中激起感应电流导致电源损坏
LK1234|239c88191035|自制一台由220伏交流供电的设备，推荐采用的安全措施是：|A|||交流电源入口火线端串联安装保险丝|在交流供电入口处并联安装一个交流电压表|在交流供电入口处串联安装一个电感|在交流供电入口处并联安装一个电容
LK0574|a881c5ec9482|假设中继台的收、发信机共用天线，上下行频率分别为F1和F2。要防止中继台发射机对接收机产生干扰，应该对中继台设备采取下列措施：|D|||在发信机与天线间串联中心频率为F1的带通滤波器，在收信机与天线间串接中心频率为F2的带通滤波器|在发信机与天线间串联中心频率为F2的带阻滤波器，在收信机与天线间串接中心频率为F2的带阻滤波器|在发信机与天线间串联中心频率为F1的带阻滤波器，在收信机与天线间串接中心频率为F1的带阻滤波器|在发信机与天线间串联中心频率为F1的带阻滤波器，在收信机与天线间串接中心频率为F2的带阻滤波器
LK0575|5e5a30fcaafb|要防止业余HF发射机的杂散发射干扰天线附近的电话机，应该在电话机和电话线之间之间串联：|B|||中心频率约为3kHz的带通滤波器|截止频率不高于1MHz的低通滤波器|截止频率约为3kHz的带阻滤波器|截止频率约为3kHz的高通滤波器
LK1002|134f9515fae0|我国业余电台应该遵守的关于电磁辐射污染的具体管理规定文件为：|C|||国际非电离辐射防护委员会《限制时变电场和磁场暴露的导则》|《业余电台管理办法》|国家标准《电磁辐射防护规定》|美国FCC《射频电磁场人员暴露准则的测评方法规》
LK1003|3bbe8e268e56|按照我国国家标准《电磁辐射防护规定》，可以免于管理的电磁辐射体为 ：|B|||所有业余电台|输出功率不大于15W的移动式无线电通信设备，以及等效辐射功率在0.1-3MHz不大于300W、在3MHz-300GHz不大于100瓦的辐射体|发射频率30MHz以下的所有业余电台|发射频率30MHz以上的所有业余电台
LK1004|05ab78cea744|按照我国国家标准《电磁辐射防护规定》，凡其功率大于豁免水平（3MHz以上等效辐射功率100瓦）的一切电磁波辐射体的所有者，必须：|B|||向所在地区的环境保护部门缴纳环境保护费|向所在地区的环境保护部门申报、登记，并接受监督|业余电台可不受环境保护部门的监督管理|向所在地区的无线电管理机构交纳环境电磁辐射监测报告
LK1005|59c9fc14964a|按照我国国家标准《电磁辐射防护规定》，负责对超过豁免水平（3MHz以上等效辐射功率100瓦）电磁波辐射体所在的场所以及周围环境的电磁辐射水平进行监测的是：|B|||所在地区业余无线电协会|其拥有者|所在地区环境保护部门|所在地区无线电管理机构
LK1006|7639ad458977|按照我国国家标准《电磁辐射防护规定》，当监测到超过豁免水平的电磁辐射体使环境电磁辐射水平超过规定的限值时，必须：|B|||立即到环境保护部门缴纳电磁污染治理费|尽快采取措施降低辐射水平，同时向环境保护部门报告|立即向无线电管理机构报告|立即向当地城管机构报告
LK1007|8275816adfe1|按照我国国家标准《电磁辐射防护规定》，对超过豁免水平的电磁辐射体的环境电磁辐射水平监测应在下列地点进行：|B|||在发射机射频输出端口进行测量|在距辐射体天线2000米以内最大辐射方向上选点测量|在距辐射体天线2000米以内选择任意位置测量|在距辐射体天线100米以内最小辐射方向上选点测量
LK1008|d6c0c593abb6|我国国家标准《电磁辐射防护规定》所规定的电磁辐射防护限值的公众照射基本限值，其基本计量方法规是：|C|||任何时刻的全身平均的比吸收率（SAR）都应小于每公斤体重限值|任何时刻的瞬时辐射场强都应小于与频率无关的固定限值|一天24小时内任意6分钟内全身平均的比吸收率（SAR）应小于每公斤体重限值|任何时刻的瞬时辐射场强都应小于与频率有关的限值
LK1009|e0402d7222ec|我国国家标准《电磁辐射防护规定》规定电磁辐射公众照射导出限值中，对环境电磁辐射场强一天24小时内任意6分钟内的平均值要求最严格的频率范围为：|B|||1200MHz-30GHz|30MHz- 3GHz|300kHz-30MHz|3MHz- 30MHz
LK1128|9caa187d4126|移动车载台的直流电源负极应当接在哪里？|A|||连接在电池的负极或发动机的接地带|可以连接在汽车的任意的金属部分|连接在天线座上|连接在固定住电台的挂置架上
LK1236|ffa1400f52c4|为什么电磁辐射防护规定国家标准中的照射限值随着频率的变化而不同？|D|||较低频率的无线电波不会穿透人体|在自然中高频电磁波不常见|较低频率的无线电波相对高频率的无线电波拥有更高的能量|人体会对某些特定频率的电磁波吸收量更大
